Paziente,353
5,0.02885963
12,0.009643465
15,0.090671286
16,0.02319464
17,0.061679155
19,0.014440894
22,0.012783334
23,0.1086666
24,0.3691982
25,0.0
26,0.05546324
27,0.15274991
29,0.041709125
30,0.0
31,0.0422516
33,0.06023605
35,0.059865475
36,0.069184914
38,0.076832905
39,0.09268516
40,0.00071786344
41,0.089406595
42,0.07564618
43,0.21537803
44,0.01331152
46,0.08519074
47,0.07106152
48,0.10748376
50,0.05085367
52,0.09801337
53,0.0038109347
54,0.11272775
56,0.10661754
57,0.03535095
58,0.044023618
59,0.102693886
60,0.09726676
61,0.0
62,0.043751895
64,0.09800896
65,0.07902455
68,0.0
69,0.09836115
70,0.22571413
71,0.14695816
74,0.225091
75,0.100042075
76,0.1917965
78,0.10998282
79,0.030283228
81,0.0
82,0.10824843
84,0.04934098
85,0.117712915
86,0.103027895
87,0.037634864
88,0.0
89,0.09127064
90,0.064670056
91,0.009674475
92,0.05154082
94,0.11110191
95,0.09229609
96,0.102425665
98,0.10474318
100,0.0
101,0.066868976
102,0.020572618
103,0.07736941
104,0.056212544
105,0.05137372
106,0.122807324
107,0.050830096
108,0.049956366
109,0.020503238
110,0.075631335
111,0.085070446
112,0.20739813
113,0.12024547
114,0.067485675
115,0.08987211
116,0.025759012
117,0.072805226
118,0.038121372
119,0.32918155
120,0.017170802
123,0.09893121
124,0.09789795
126,0.0
127,0.03962435
128,0.005088806
129,0.06908472
133,0.08374503
135,0.06616871
136,0.095009714
137,0.07635689
138,0.060058415
139,0.09511778
141,0.1639338
142,0.048352048
144,0.37781578
146,0.090795875
147,0.06527121
149,0.29236495
150,0.0020700693
153,0.01762642
155,0.0186311
158,0.04090561
159,0.104891226
161,0.04160966
163,0.018109798
166,0.003989868
168,0.08206566
169,0.26686823
170,0.06747793
171,0.074386254
175,0.014130756
176,0.06541331
178,0.114682585
182,0.010965854
183,0.034852207
188,0.06108457
189,0.053489998
190,0.22632067
193,0.03600432
197,0.09891331
199,0.24152349
200,0.09898837
205,0.2330394
